matrix_generated_at,task_id,acceptance_unit_id,canonical_acceptance_unit_id,independent_unit_contribution,gpu_review_path,npu_progress_path,contract_name,stage,manifest_status,review_status,denominator_eligible,variant_count,verified_variant_count,pending_variant_count,coverage_status,community_test_count,reference_backend,reference_status,required_npu_backend,observed_npu_backend,npu_execution_status,npu_correctness_status,comparison_verdict,repair_status,community_alignment_status,community_alignment_source,community_aligned_scope,community_divergent_scope,community_open_scope,community_alignment_disposition,performance_status,performance_verdict,current_phase,updated_at,manifest_path,npu_result_path,comparison_result_path,performance_evidence_path
2026-09-15T17:20:20+08:00,T-085,AU-post-grad-partitioned-scatter-optimization,AU-post-grad-partitioned-scatter-optimization,1,,,高争用index_put累加分区化并受正确性、启发式和显存门禁约束,post_grad,formally-closed,formally-closed-performance-regressed-default-off,yes-frozen,3,3,0,fully-covered,3,inductor-default,valid-reference-suite,triton_experimental,triton_experimental,passed,passed,BEHAVIOR_UNCHANGED,not-needed,PARTIALLY_ALIGNED,explicit,三个高争用scatter改写；accumulate=False负例；社区benchmark输入合同,社区默认只为HIP开启，NPU能力验证需独立启用；NPU六臂性能回退,,能力路径正确但不改变默认关闭；NPU显存探针替换CUDA专用探针。,measured-regressed,PERF_REGRESSED,formally-closed,2026-09-10T07:33:34+08:00,upstream/t085_manifest.yaml,results/current/T-085/functional/partitioned-scatter.json,results/current/T-085/functional/partitioned-scatter.json,results/current/T-085/performance_summary.json
2026-09-15T17:20:20+08:00,T-085,AU-post-grad-pointless-cumsum,AU-post-grad-pointless-cumsum,1,,,常量full的cumsum替换为arange乘常量并保持dtype语义,post_grad,formally-closed,formally-closed-performance-regressed-product-gated,yes-frozen,3,3,0,fully-covered,1,inductor-default,valid-reference-suite,triton_experimental,triton_experimental,passed,passed,BEHAVIOR_UNCHANGED,not-needed,PARTIALLY_ALIGNED,explicit,开启候选时命中full+cumsum并保持数值/dtype,NPU性能显著回退，因此产品默认关闭；CUDA社区仍允许命中,,保留上游CPU/CUDA行为，仅在triton_experimental NPU通过可逆gate关闭。,measured-regressed,PERF_REGRESSED,formally-closed,2026-09-10T07:33:34+08:00,upstream/t085_manifest.yaml,results/current/T-085/functional/pointless-cumsum.json,results/current/T-085/functional/pointless-cumsum.json,results/current/T-085/performance_summary.json
2026-09-15T17:20:20+08:00,T-086,AU-post-grad-reinplace-inplaceable-ops,AU-post-grad-reinplace-inplaceable-ops,1,,,post-grad可安全index_put重入原位与活跃输入保护,post_grad,formally-closed,formally-closed-performance-mixed,yes-frozen,2,2,0,fully-covered,2,inductor-default,valid-reference-suite,triton_experimental,triton_experimental,passed,passed,BEHAVIOR_UNCHANGED,not-needed,ALIGNED_WITH_BACKEND_LOWERING_DIFFERENCE,explicit,dead input改为index_put_；live input负例保持functional；mutation/alias正确,NPU index_put_最终走已注册extern lowering，并非Triton融合scatter核,尾延迟仍需更大模型复核,保留功能改写；性能结论为混合，不外推稳定收益。,measured-mixed,PERF_MIXED,formally-closed,2026-09-10T07:33:34+08:00,upstream/t086_manifest.yaml,results/current/T-086/functional/reinplace-index-put.json,results/current/T-086/functional/reinplace-index-put.json,results/current/T-086/performance_summary.json
2026-09-15T17:20:20+08:00,T-087,AU-post-grad-reorder-for-locality,AU-post-grad-reorder-for-locality,1,results/current/T-087/gpu_reference_review.json,,训练图局部性重排及双层开关保护,post_grad,completed,frozen,yes-frozen,2,2,0,fully-covered,2,inductor-default,valid-reference-frozen,triton_experimental,triton_experimental,passed,passed,BEHAVIOR_UNCHANGED,not-needed,ALIGNED_WITH_BACKEND_LOWERING_DIFFERENCE,explicit,冻结社区输入、数值与正负例目标合同,训练matmul_backward保留图内NPU extern，CUDA反向分解不同,没有声称模型级端到端收益,只适配测试设备入口；保留 NPU 原生 pass 与数值实现。,measured,PERF_MIXED,formally-closed,2026-09-11T18:20:16.690981+08:00,upstream/t087_manifest.yaml,results/current/T-087/functional/reorder-locality.json,results/current/T-087/functional/reorder-locality.json,results/current/T-087/performance_summary.json
2026-09-15T17:20:20+08:00,T-087,AU-post-grad-respecialize-current-device,AU-post-grad-respecialize-current-device,1,results/current/T-087/gpu_reference_review.json,,compile-on-one-rank当前设备节点再特化,post_grad,completed,frozen,yes-frozen,1,1,0,fully-covered,1,inductor-default,valid-reference-frozen,triton_experimental,triton_experimental,passed,passed,NEWLY_SUPPORTED,installed-fix-verified-not-upstream-merged,FULL_ALIGNED,explicit,冻结单设备原合同：真实编译/数值与无固化设备编号；两设备代码一致性与普通编译及非法wrapper拒绝近邻,,未验证多rank通信和跨卡kernel handle复用；不计入当前单设备合同,原安装态失败已修复并回归；仅Pass环境部署，未社区合入,exempt-no-legal-off-path,PERF_EXEMPT,formally-closed,2026-09-11T18:20:16.690981+08:00,upstream/t087_manifest.yaml,results/current/T-087/functional/respecialize-current-device.json,results/current/T-087/functional/respecialize-current-device.json,results/current/T-087/performance_summary.json
2026-09-15T17:20:20+08:00,T-088,AU-split-cat-merge-select-cat-aten,AU-split-cat-merge-select-cat-aten,1,results/current/T-088/gpu_reference_review.json,,连续select与cat合并为view,post_grad,completed,frozen,yes-frozen,1,1,0,fully-covered,1,inductor-default,valid-reference-frozen,triton_experimental,triton_experimental,passed,passed,BEHAVIOR_UNCHANGED,not-needed,ALIGNED_WITH_BACKEND_LOWERING_DIFFERENCE,explicit,冻结社区输入、数值与正负例目标合同,cat使用后端显式注册的NPU extern lowering；不声称生成CUDA相同kernel,没有声称模型级端到端收益,只适配测试设备入口；保留 NPU 原生 pass 与数值实现。,measured,PERF_IMPROVED,formally-closed,2026-09-11T15:25:08.180422+08:00,upstream/t088_manifest.yaml,results/current/T-088/functional/select-cat-aten.json,results/current/T-088/functional/select-cat-aten.json,results/current/T-088/performance_summary.json
2026-09-15T17:20:20+08:00,T-088,AU-split-cat-merge-split-cat-aten,AU-split-cat-merge-split-cat-aten,1,results/current/T-088/gpu_reference_review.json,,split连续片段与cat收束,post_grad,completed,frozen,yes-frozen,2,2,0,fully-covered,2,inductor-default,valid-reference-frozen,triton_experimental,triton_experimental,passed,passed,BEHAVIOR_UNCHANGED,not-needed,ALIGNED_WITH_BACKEND_LOWERING_DIFFERENCE,explicit,冻结社区输入、数值与正负例目标合同,cat使用后端显式注册的NPU extern lowering；不声称生成CUDA相同kernel,没有声称模型级端到端收益,只适配测试设备入口；保留 NPU 原生 pass 与数值实现。,measured,PERF_IMPROVED,formally-closed,2026-09-11T15:25:08.180422+08:00,upstream/t088_manifest.yaml,results/current/T-088/functional/split-cat-aten.json,results/current/T-088/functional/split-cat-aten.json,results/current/T-088/performance_summary.json
2026-09-15T17:20:20+08:00,T-089,AU-split-cat-move-view-after-cat,AU-split-cat-move-view-after-cat,1,results/current/T-089/gpu_reference_review.json,,把逐片view移到cat之后,post_grad,completed,frozen,yes-frozen,1,1,0,fully-covered,1,inductor-default,valid-reference-frozen,triton_experimental,triton_experimental,passed,passed,BEHAVIOR_UNCHANGED,not-needed,ALIGNED_WITH_BACKEND_LOWERING_DIFFERENCE,explicit,冻结社区输入、数值与正负例目标合同,cat使用后端显式注册的NPU extern lowering；不声称生成CUDA相同kernel,没有声称模型级端到端收益,只适配测试设备入口；保留 NPU 原生 pass 与数值实现。,measured,PERF_IMPROVED,formally-closed,2026-09-11T15:25:08.180422+08:00,upstream/t089_manifest.yaml,results/current/T-089/functional/move-view-after-cat.json,results/current/T-089/functional/move-view-after-cat.json,results/current/T-089/performance_summary.json
2026-09-15T17:20:20+08:00,T-090,AU-split-cat-normalize-cat-default-aten,AU-split-cat-normalize-cat-default-aten,1,results/current/T-090/gpu_reference_review.json,,aten.cat参数规范化,post_grad,completed,frozen,yes-frozen,1,1,0,fully-covered,1,inductor-default,valid-reference-frozen,triton_experimental,triton_experimental,passed,passed,BEHAVIOR_UNCHANGED,not-needed,ALIGNED_WITH_BACKEND_LOWERING_DIFFERENCE,explicit,冻结社区输入、数值与正负例目标合同,cat使用后端显式注册的NPU extern lowering；不声称生成CUDA相同kernel,没有声称模型级端到端收益,只适配测试设备入口；保留 NPU 原生 pass 与数值实现。,measured,PERF_NEUTRAL,formally-closed,2026-09-11T15:25:08.180422+08:00,upstream/t090_manifest.yaml,results/current/T-090/functional/normalize-cat-aten.json,results/current/T-090/functional/normalize-cat-aten.json,results/current/T-090/performance_summary.json
2026-09-15T17:20:20+08:00,T-091,AU-split-cat-normalize-stack-default,AU-split-cat-normalize-stack-default,1,results/current/T-091/gpu_reference_review.json,,stack调用规范化与重建（axis在捕获阶段已转为dim）,pre_grad,completed,frozen,yes-frozen,1,1,0,fully-covered,1,inductor-default,valid-reference-frozen,triton_experimental,triton_experimental,passed,passed,BEHAVIOR_UNCHANGED,not-needed,FULL_ALIGNED,explicit,原社区测例的输入、数值与精确目标改写合同,,社区未覆盖的其他shape/dtype不外推,保留当前产品配置；性能只解释本社区派生子图,measured,PERF_MIXED,formally-closed,2026-09-14T21:07:22.072710+08:00,upstream/t091_manifest.yaml,results/current/T-091/functional/stack-normalization.json,results/current/T-091/functional/stack-normalization.json,results/current/T-091/performance_summary.json
2026-09-15T17:20:20+08:00,T-096,AU-misc-patterns-e8m0-rceil-log2,AU-misc-patterns-e8m0-rceil-log2,1,results/current/T-096/gpu_reference_review.json,,pre-SM100 E8M0 log2-ceil精确位运算替换,post_grad,completed,frozen,yes-frozen,3,3,0,fully-covered,3,inductor-default,valid-reference-frozen,triton_experimental,triton_experimental,passed,passed,NEWLY_SUPPORTED,installed-fix-verified-not-upstream-merged,PARTIAL_ALIGNED,explicit,A100 reference对应三个原社区FP32合同全部通过；正正规数的指数/尾数算法与社区pre-SM100对齐,NPU增加subnormal/负值/NaN边界保护，未声称对应CUDA已实测；dtype-view与右移保留图内NPU extern，不同于CUDA融合kernel,新增边界的GPU邻接对照尚无；不增加冻结分母；FP16/BF16保持原不命中保护，不代表这两种dtype全范围精度支持,保留数学oracle和已测NPU特殊值行为；原三例已修复，额外边界明确标为NPU派生扩展,measured,PERF_REGRESSED,formally-closed,2026-09-11T18:40:09.323215+08:00,upstream/t096_manifest.yaml,results/current/T-096/functional/e8m0-rceil-log2.json,results/current/T-096/functional/e8m0-rceil-log2.json,results/current/T-096/performance_summary.json
2026-09-15T17:20:20+08:00,T-098,AU-efficient-conv-bn-eval-efficient-conv-bn-eval-graph-transform-inlined,AU-efficient-conv-bn-eval-efficient-conv-bn-eval-graph-transform-inlined,1,results/current/T-098/gpu_reference_review.json,results/current/T-098/npu_stage_reviews.json,Conv-BN eval在权重侧重参数化（inlined/decomposed合并合同）,pre_grad,prepared-awaiting-gpu-reference,prepared-awaiting-gpu-reference,yes-provisional,3,3,0,base-contract-not-yet-closed,1,inductor-default,gpu-contract-reviewed-awaiting-npu,triton_experimental,triton_experimental,failed,首四个Linear组合通过；首个FP32 Conv1d前向378/6016元素超过原容差，单精度模式完整112组合未完成,not-run,test-precision-mode-adaptation-pending,NOT_ALIGNED_REPAIR_REQUIRED,explicit-stage-review,,目标改写后默认HF32不满足紧容差；三种子已确认eager折叠和compiled均受HF32影响，不是仅Triton错编,历史结果缺少显式社区对齐范围，需在后续再认证时补录,用显式HF32=False对应社区TF32-OFF意图，复验完整原方法；保留默认失败，不放宽容差，不称默认产品已修复,prepared-awaiting-functional-gate,planned,npu-regression-open,2026-09-14T21:15:00+08:00,upstream/t098_manifest.yaml,,,upstream/t098_performance_plan.yaml
2026-09-15T17:20:20+08:00,T-100,AU-binary-folding-folded-op,AU-binary-folding-folded-op,1,results/current/T-100/gpu_reference_review.json,,冻结期Linear后常量二元运算折入权重/偏置,freezing,completed,frozen,yes-frozen,2,2,0,fully-covered,1,inductor-default,valid-reference-frozen,triton_experimental,triton_experimental,passed,passed,BEHAVIOR_UNCHANGED,not-needed,FULL_ALIGNED,explicit,原社区测例的输入、数值与精确目标改写合同,,社区未覆盖的其他shape/dtype不外推,保留当前产品配置；性能只解释本社区派生子图,measured,PERF_IMPROVED,formally-closed,2026-09-14T21:18:00+08:00,upstream/t100_manifest.yaml,results/current/T-100/functional/linear-binary-folding.json,results/current/T-100/functional/linear-binary-folding.json,results/current/T-100/performance_summary.json
2026-09-15T17:20:20+08:00,T-102,AU-fuse-attention-sfdp-pattern-1,AU-fuse-attention-sfdp-pattern-1,1,results/current/T-102/gpu_reference_review.json,results/current/T-102/npu_stage_reviews.json,SDPA pattern 1：QK转置→除以缩放→softmax→V,joint_graph,prepared-awaiting-gpu-reference,prepared-awaiting-gpu-reference,yes-provisional,1,1,0,base-contract-not-yet-closed,1,inductor-default,gpu-contract-reviewed-awaiting-npu,triton_experimental,triton_experimental,failed,安装态初始FP32推理输出通过，训练首次target断言失败；隔离候选完整原方法20次输出/梯度比较通过,not-run,isolated-candidate-verified-not-deployed,NOT_ALIGNED_REPAIR_REQUIRED,explicit-stage-review,,NPU训练matmul_backward与softmax backward mul/sub形态不符合预生成训练注册；安装态不能命中完整原合同,GPU预期：CUDA应命中该编号pattern，并生成scaled-dot-product attention等价实现；NPU待验证：必须在triton_experimental真机确认精确编号、数值和无fallback后才能定论,独立候选回归与产品注册入口评审；不改现有精度保护，不把候选当安装态PASS,prepared-awaiting-functional-gate,planned,npu-candidate-verified-awaiting-product-review,2026-09-14T20:52:00+08:00,upstream/t102_manifest.yaml,,,upstream/t102_performance_plan.yaml
2026-09-15T17:20:20+08:00,T-102,AU-fuse-attention-sfdp-pattern-2,AU-fuse-attention-sfdp-pattern-2,1,results/current/T-102/gpu_reference_review.json,results/current/T-102/npu_stage_reviews.json,SDPA pattern 2：QK转置→乘缩放→softmax→V,joint_graph,prepared-awaiting-gpu-reference,prepared-awaiting-gpu-reference,yes-provisional,1,1,0,base-contract-not-yet-closed,1,inductor-default,gpu-contract-reviewed-awaiting-npu,triton_experimental,triton_experimental,failed,安装态仍保留训练失败；隔离候选原方法 tests=1/skip=0，FP32/FP16推理训练10次Tensor比较、4次本编号改写通过,not-run,isolated-candidate-verified-not-deployed,NOT_ALIGNED_REPAIR_REQUIRED,explicit-stage-review,,数值、精确目标及训练/推理范围以本例原断言和实际观测为准；不由总counter推导完整对齐。,GPU预期：CUDA应命中该编号pattern，并生成scaled-dot-product attention等价实现；NPU待验证：必须在triton_experimental真机确认精确编号、数值和无fallback后才能定论,完成产品入口和负例/邻接边界评审，再按授权部署并无候选复验；不得签发安装态性能门禁。,prepared-awaiting-functional-gate,planned,npu-candidate-verified-awaiting-product-review,2026-09-14T22:13:25.129100+08:00,upstream/t102_manifest.yaml,,,upstream/t102_performance_plan.yaml
2026-09-15T17:20:20+08:00,T-102,AU-fuse-attention-sfdp-pattern-3,AU-fuse-attention-sfdp-pattern-3,1,results/current/T-102/gpu_reference_review.json,results/current/T-102/npu_stage_reviews.json,SDPA pattern 3：除法缩放attention并带dropout,joint_graph,prepared-awaiting-gpu-reference,prepared-awaiting-gpu-reference,yes-provisional,1,1,0,base-contract-not-yet-closed,1,inductor-default,gpu-contract-reviewed-awaiting-npu,triton_experimental,triton_experimental,failed,原方法 tests=1/skip=0；已通过Tensor比较=0；本编号精确改写=0；原合同未通过；后续分支不计覆盖；没有数值比较证据，不计精度PASS,not-run,baseline-failed-diagnosis-pending,NOT_ALIGNED_REPAIR_REQUIRED,explicit-stage-review,,数值、精确目标及训练/推理范围以本例原断言和实际观测为准；不由总counter推导完整对齐。,GPU预期：CUDA应命中该编号pattern，并生成scaled-dot-product attention等价实现；NPU待验证：必须在triton_experimental真机确认精确编号、数值和无fallback后才能定论,人工检查各分支FX/IR/codegen及原断言范围；失败先定位首处分歧，不自动套用pattern 1候选；通过后另建合法性能门禁。,prepared-awaiting-functional-gate,planned,npu-regression-open,2026-09-14T22:15:03.737344+08:00,upstream/t102_manifest.yaml,,,upstream/t102_performance_plan.yaml
2026-09-15T17:20:20+08:00,T-102,AU-fuse-attention-sfdp-pattern-4,AU-fuse-attention-sfdp-pattern-4,1,results/current/T-102/gpu_reference_review.json,results/current/T-102/npu_stage_reviews.json,SDPA pattern 4：乘法缩放attention并带dropout,joint_graph,prepared-awaiting-gpu-reference,prepared-awaiting-gpu-reference,yes-provisional,1,1,0,base-contract-not-yet-closed,1,inductor-default,gpu-contract-reviewed-awaiting-npu,triton_experimental,triton_experimental,failed,原方法 tests=1/skip=0；已通过Tensor比较=0；本编号精确改写=0；原合同未通过；后续分支不计覆盖；没有数值比较证据，不计精度PASS,not-run,baseline-failed-diagnosis-pending,NOT_ALIGNED_REPAIR_REQUIRED,explicit-stage-review,,数值、精确目标及训练/推理范围以本例原断言和实际观测为准；不由总counter推导完整对齐。,GPU预期：CUDA应命中该编号pattern，并生成scaled-dot-product attention等价实现；NPU待验证：必须在triton_experimental真机确认精确编号、数值和无fallback后才能定论,人工检查各分支FX/IR/codegen及原断言范围；失败先定位首处分歧，不自动套用pattern 1候选；通过后另建合法性能门禁。,prepared-awaiting-functional-gate,planned,npu-regression-open,2026-09-14T22:16:14.414569+08:00,upstream/t102_manifest.yaml,,,upstream/t102_performance_plan.yaml
2026-09-15T17:20:20+08:00,T-102,AU-fuse-attention-sfdp-pattern-5,AU-fuse-attention-sfdp-pattern-5,1,results/current/T-102/gpu_reference_review.json,results/current/T-102/npu_stage_reviews.json,SDPA pattern 5：带attention mask的除法缩放,joint_graph,prepared-awaiting-gpu-reference,prepared-awaiting-gpu-reference,yes-provisional,1,1,0,base-contract-not-yet-closed,1,inductor-default,gpu-contract-reviewed-awaiting-npu,triton_experimental,triton_experimental,failed,原方法 tests=1/skip=0；已通过Tensor比较=1；本编号精确改写=1；原合同未通过；后续分支不计覆盖,not-run,baseline-failed-diagnosis-pending,NOT_ALIGNED_REPAIR_REQUIRED,explicit-stage-review,,数值、精确目标及训练/推理范围以本例原断言和实际观测为准；不由总counter推导完整对齐。,GPU预期：CUDA应命中该编号pattern，并生成scaled-dot-product attention等价实现；NPU待验证：必须在triton_experimental真机确认精确编号、数值和无fallback后才能定论,人工检查各分支FX/IR/codegen及原断言范围；失败先定位首处分歧，不自动套用pattern 1候选；通过后另建合法性能门禁。,prepared-awaiting-functional-gate,planned,npu-regression-open,2026-09-14T22:18:34.195323+08:00,upstream/t102_manifest.yaml,,,upstream/t102_performance_plan.yaml
2026-09-15T17:20:20+08:00,T-103,AU-fuse-attention-sfdp-pattern-6,AU-fuse-attention-sfdp-pattern-6,1,results/current/T-103/gpu_reference_review.json,results/current/T-103/npu_stage_reviews.json,SDPA pattern 6：带mask和dropout的除法缩放,joint_graph,prepared-awaiting-gpu-reference,prepared-awaiting-gpu-reference,yes-provisional,1,1,0,base-contract-not-yet-closed,1,inductor-default,gpu-contract-reviewed-awaiting-npu,triton_experimental,triton_experimental,failed,原方法 tests=1/skip=0；已通过Tensor比较=0；本编号精确改写=0；原合同未通过；后续分支不计覆盖；没有数值比较证据，不计精度PASS,not-run,baseline-failed-diagnosis-pending,NOT_ALIGNED_REPAIR_REQUIRED,explicit-stage-review,,数值、精确目标及训练/推理范围以本例原断言和实际观测为准；不由总counter推导完整对齐。,GPU预期：CUDA应命中该编号pattern，并生成scaled-dot-product attention等价实现；NPU待验证：必须在triton_experimental真机确认精确编号、数值和无fallback后才能定论,人工检查各分支FX/IR/codegen及原断言范围；失败先定位首处分歧，不自动套用pattern 1候选；通过后另建合法性能门禁。,prepared-awaiting-functional-gate,planned,npu-regression-open,2026-09-14T22:20:50.606752+08:00,upstream/t103_manifest.yaml,,,upstream/t103_performance_plan.yaml
2026-09-15T17:20:20+08:00,T-103,AU-fuse-attention-sfdp-pattern-7,AU-fuse-attention-sfdp-pattern-7,1,results/current/T-103/gpu_reference_review.json,results/current/T-103/npu_stage_reviews.json,SDPA pattern 7：QKV先permute且softmax上采样FP32,joint_graph,prepared-awaiting-gpu-reference,prepared-awaiting-gpu-reference,yes-provisional,1,1,0,base-contract-not-yet-closed,1,inductor-default,gpu-contract-reviewed-awaiting-npu,triton_experimental,triton_experimental,failed,原方法 tests=1/skip=0；已通过Tensor比较=1；本编号精确改写=1；原合同未通过；后续分支不计覆盖,not-run,baseline-failed-diagnosis-pending,NOT_ALIGNED_REPAIR_REQUIRED,explicit-stage-review,,数值、精确目标及训练/推理范围以本例原断言和实际观测为准；不由总counter推导完整对齐。,GPU预期：CUDA应命中该编号pattern，并生成scaled-dot-product attention等价实现；NPU待验证：必须在triton_experimental真机确认精确编号、数值和无fallback后才能定论,人工检查各分支FX/IR/codegen及原断言范围；失败先定位首处分歧，不自动套用pattern 1候选；通过后另建合法性能门禁。,prepared-awaiting-functional-gate,planned,npu-regression-open,2026-09-14T22:22:19.355356+08:00,upstream/t103_manifest.yaml,,,upstream/t103_performance_plan.yaml
2026-09-15T17:20:20+08:00,T-103,AU-fuse-attention-sfdp-pattern-8,AU-fuse-attention-sfdp-pattern-8,1,results/current/T-103/gpu_reference_review.json,results/current/T-103/npu_stage_reviews.json,SDPA pattern 8：pattern 7的无dropout形式,joint_graph,prepared-awaiting-gpu-reference,prepared-awaiting-gpu-reference,yes-provisional,1,1,0,base-contract-not-yet-closed,1,inductor-default,gpu-contract-reviewed-awaiting-npu,triton_experimental,triton_experimental,failed,原方法 tests=1/skip=0；已通过Tensor比较=1；本编号精确改写=0；原合同未通过；后续分支不计覆盖,not-run,baseline-failed-diagnosis-pending,NOT_ALIGNED_REPAIR_REQUIRED,explicit-stage-review,,数值、精确目标及训练/推理范围以本例原断言和实际观测为准；不由总counter推导完整对齐。,GPU预期：CUDA应命中该编号pattern，并生成scaled-dot-product attention等价实现；NPU待验证：必须在triton_experimental真机确认精确编号、数值和无fallback后才能定论,人工检查各分支FX/IR/codegen及原断言范围；失败先定位首处分歧，不自动套用pattern 1候选；通过后另建合法性能门禁。,prepared-awaiting-functional-gate,planned,npu-regression-open,2026-09-14T22:23:40.221476+08:00,upstream/t103_manifest.yaml,,,upstream/t103_performance_plan.yaml
2026-09-15T17:20:20+08:00,T-103,AU-fuse-attention-sfdp-pattern-9,AU-fuse-attention-sfdp-pattern-9,1,results/current/T-103/gpu_reference_review.json,results/current/T-103/npu_stage_reviews.json,SDPA pattern 9：先缩放Q、再matmul并带dropout,joint_graph,prepared-awaiting-gpu-reference,prepared-awaiting-gpu-reference,yes-provisional,1,1,0,base-contract-not-yet-closed,1,inductor-default,gpu-contract-reviewed-awaiting-npu,triton_experimental,triton_experimental,failed,原方法 tests=1/skip=0；已通过Tensor比较=1；本编号精确改写=1；原合同未通过；后续分支不计覆盖,not-run,baseline-failed-diagnosis-pending,NOT_ALIGNED_REPAIR_REQUIRED,explicit-stage-review,,数值、精确目标及训练/推理范围以本例原断言和实际观测为准；不由总counter推导完整对齐。,GPU预期：CUDA应命中该编号pattern，并生成scaled-dot-product attention等价实现；NPU待验证：必须在triton_experimental真机确认精确编号、数值和无fallback后才能定论,人工检查各分支FX/IR/codegen及原断言范围；失败先定位首处分歧，不自动套用pattern 1候选；通过后另建合法性能门禁。,prepared-awaiting-functional-gate,planned,npu-regression-open,2026-09-14T22:25:08.397075+08:00,upstream/t103_manifest.yaml,,,upstream/t103_performance_plan.yaml
2026-09-15T17:20:20+08:00,T-103,AU-fuse-attention-sfdp-pattern-10,AU-fuse-attention-sfdp-pattern-10,1,results/current/T-103/gpu_reference_review.json,results/current/T-103/npu_stage_reviews.json,SDPA pattern 10：pattern 9的无dropout形式,joint_graph,prepared-awaiting-gpu-reference,prepared-awaiting-gpu-reference,yes-provisional,1,1,0,base-contract-not-yet-closed,1,inductor-default,gpu-contract-reviewed-awaiting-npu,triton_experimental,triton_experimental,failed,原方法 tests=1/skip=0；已通过Tensor比较=1；本编号精确改写=0；原合同未通过；后续分支不计覆盖,not-run,baseline-failed-diagnosis-pending,NOT_ALIGNED_REPAIR_REQUIRED,explicit-stage-review,,数值、精确目标及训练/推理范围以本例原断言和实际观测为准；不由总counter推导完整对齐。,GPU预期：CUDA应命中该编号pattern，并生成scaled-dot-product attention等价实现；NPU待验证：必须在triton_experimental真机确认精确编号、数值和无fallback后才能定论,人工检查各分支FX/IR/codegen及原断言范围；失败先定位首处分歧，不自动套用pattern 1候选；通过后另建合法性能门禁。,prepared-awaiting-functional-gate,planned,npu-regression-open,2026-09-14T22:26:26.671960+08:00,upstream/t103_manifest.yaml,,,upstream/t103_performance_plan.yaml
2026-09-15T17:20:20+08:00,T-104,AU-fuse-attention-sfdp-pattern-11,AU-fuse-attention-sfdp-pattern-11,1,results/current/T-104/gpu_reference_review.json,results/current/T-104/npu_stage_reviews.json,SDPA pattern 11：HuggingFace式QKV permute attention,joint_graph,partially-completed,prepared-awaiting-gpu-reference,yes-provisional,1,1,0,base-contract-not-yet-closed,1,inductor-default,gpu-contract-reviewed-awaiting-npu,triton_experimental,triton_experimental,failed,原方法 tests=1/skip=0；已通过Tensor比较=1；本编号精确改写=1；原合同未通过；后续分支不计覆盖,not-run,baseline-failed-diagnosis-pending,NOT_ALIGNED_REPAIR_REQUIRED,explicit-stage-review,,数值、精确目标及训练/推理范围以本例原断言和实际观测为准；不由总counter推导完整对齐。,GPU预期：CUDA应命中该编号pattern，并生成scaled-dot-product attention等价实现；NPU待验证：必须在triton_experimental真机确认精确编号、数值和无fallback后才能定论,人工检查各分支FX/IR/codegen及原断言范围；失败先定位首处分歧，不自动套用pattern 1候选；通过后另建合法性能门禁。,prepared-awaiting-functional-gate,planned,npu-regression-open,2026-09-14T23:16:45.585012+08:00,upstream/t104_manifest.yaml,,,upstream/t104_performance_plan.yaml
2026-09-15T17:20:20+08:00,T-104,AU-fuse-attention-sfdp-pattern-12,AU-fuse-attention-sfdp-pattern-12,1,results/current/T-104/gpu_reference_review.json,results/current/T-104/npu_stage_reviews.json,SDPA pattern 12：HuggingFace式permute并带dropout,joint_graph,partially-completed,prepared-awaiting-gpu-reference,yes-provisional,1,1,0,base-contract-not-yet-closed,1,inductor-default,gpu-contract-reviewed-awaiting-npu,triton_experimental,triton_experimental,failed,原方法 tests=1/skip=0；已通过Tensor比较=0；本编号精确改写=0；原合同未通过；后续分支不计覆盖；没有数值比较证据，不计精度PASS,not-run,baseline-failed-diagnosis-pending,NOT_ALIGNED_REPAIR_REQUIRED,explicit-stage-review,,数值、精确目标及训练/推理范围以本例原断言和实际观测为准；不由总counter推导完整对齐。,GPU预期：CUDA应命中该编号pattern，并生成scaled-dot-product attention等价实现；NPU待验证：必须在triton_experimental真机确认精确编号、数值和无fallback后才能定论,人工检查各分支FX/IR/codegen及原断言范围；失败先定位首处分歧，不自动套用pattern 1候选；通过后另建合法性能门禁。,prepared-awaiting-functional-gate,planned,npu-regression-open,2026-09-14T23:16:45.585012+08:00,upstream/t104_manifest.yaml,,,upstream/t104_performance_plan.yaml
2026-09-15T17:20:20+08:00,T-104,AU-fuse-attention-sfdp-pattern-13,AU-fuse-attention-sfdp-pattern-13,1,results/current/T-104/gpu_reference_review.json,,SDPA pattern 13：三维bmm attention,joint_graph,partially-completed,frozen,yes-frozen,1,1,0,fully-covered,1,inductor-default,valid-reference-frozen,triton_experimental,triton_experimental,passed,passed,BEHAVIOR_UNCHANGED,not-needed-product-unchanged,FULL_ALIGNED,explicit,原社区方法完整执行；记录1个Tensor比较；独立微图数值和精确OFF/ON通过,,未覆盖的dtype/形状/梯度不外推,保留当前产品配置；局部时延不等于模型端到端收益,measured,PERF_REGRESSED,formally-closed,2026-09-14T23:16:45.643775+08:00,upstream/t104_manifest.yaml,results/current/T-104/functional/pattern-13.json,results/current/T-104/functional/pattern-13.json,results/current/T-104/performance_summary.json
